id,title,score,members,demographic,tags
1981,Isagi-Kojima,6.83,708.0,,Boys Love
1986,Private Magician,6.71,1395.0,,"Boys Love, Supernatural, Erotica"
1991,Just 20cm Far from You,6.84,2356.0,,"Boys Love, Erotica"
1992,Renai Kyoutei: Nukegake Nashi!,7.36,2438.0,,"Boys Love, Erotica, School"
1995,One Night Lesson,6.84,1019.0,,"Boys Love, Erotica"
1998,Neji no Kaiten,6.7,1430.0,,"Boys Love, Erotica"
1999,Under (xGround) Grand Hotel,7.82,6379.0,,"Boys Love, Drama, Erotica"
2010,Deep Flower,6.78,1675.0,,"Boys Love, Erotica"
2013,Kawaii Hito,6.79,780.0,,"Boys Love, Erotica"
2014,Kiss Me,6.67,647.0,,"Boys Love, Erotica"
2019,Ren'ai Jikaku Shoujou,6.64,380.0,,Boys Love
2031,Allegro Agitato,6.2,1052.0,Shoujo,"Drama, Romance"
2038,Senzoku de Aishite,7.19,2218.0,,"Boys Love, Erotica"
2040,Honey Boys Spiral,7.35,1509.0,,"Boys Love, Erotica"
2044,Love Healing,6.45,1279.0,,"Boys Love, Erotica"
2048,Shinkon Gokko de Aishite♥,6.43,1942.0,,"Boys Love, Erotica"
2059,Does a beast look at the dream of a flower?,6.32,884.0,Shoujo,"Romance, School"
2071,Kimi ni Sasayaku Mirai,7.09,1240.0,,"Boys Love, Fantasy, Supernatural, Erotica"
2073,Motte Meisubeshi,6.72,499.0,,"Boys Love, Erotica, Historical, Samurai"
2090,Super Double,,145.0,,"Boys Love, Comedy, Fantasy"
2095,Haginokouji Seiya-sama no Ran,6.45,908.0,,"Boys Love, Supernatural, Erotica"
2108,Romantic Beauty,6.98,3020.0,Shoujo,Romance
2121,Nemureru Kimi no Barairo no Kuchibiru,6.78,1281.0,,"Boys Love, Romance, Erotica, School"
2126,The Devil's Secret,7.3,4960.0,,"Boys Love, Fantasy, Erotica"
2141,Wild Kiss,6.57,1881.0,,"Boys Love, Vampire"
2145,CUTE X GUY,6.98,2691.0,Shoujo,"Comedy, Romance, Magical Sex Shift, School"
2147,Sleeping Beauty,,434.0,Shoujo,"Comedy, Romance"
2150,Hot Milk,6.59,2262.0,Seinen,"Action, Comedy"
2159,Demon Sacred,7.3,1347.0,Shoujo,"Comedy, Drama, Fantasy, Romance, Sci-Fi"
2163,Mayonaka no Jewel,6.77,1610.0,Shoujo,Romance
2178,Boukun Tyrano-san,6.31,1214.0,Shounen,"Action, Comedy, Fantasy"
2184,Double Lover,6.45,447.0,,"Boys Love, Erotica"
2196,Midsummer Afterglow,6.53,1072.0,,"Boys Love, Erotica"
2204,Unbalance na Netsu,7.25,2813.0,,"Boys Love, Drama, Erotica, School"
2213,Kannou Kissaten,6.8,1056.0,,"Boys Love, Comedy, Erotica"
2221,Oresama na Pet,6.59,522.0,,"Boys Love, Erotica"
2227,Midare Somenishi,6.77,1438.0,,"Boys Love, Erotica"
2236,Fan dj - White Daisy,6.42,519.0,,"Boys Love, Erotica"
2237,Hanon,6.6,476.0,,"Boys Love, Erotica"
2248,Pretty Scoop!,6.94,1134.0,,"Boys Love, Erotica"
2252,Fall in love with me,7.73,3607.0,,"Boys Love, Comedy, Erotica, School"
2262,Mikansei na Karada,6.64,1315.0,,"Boys Love, Erotica"
2277,Himitsu na Kankei dj - Owatta Ato de mo Kankeichuu,6.63,313.0,,"Boys Love, Erotica"
2290,Jungle King,6.46,1274.0,,"Boys Love, Comedy, Erotica"
2295,Missing Road,,175.0,,"Boys Love, Sci-Fi, Erotica"
2304,"Kyou, Hana no Gotoshi",7.13,1744.0,,"Boys Love, Drama, Romance, Erotica"
2308,Ore no Shita de Agake,6.44,873.0,,"Boys Love, Erotica"
2317,Maybe I'm Your Steppin' Stone,6.87,765.0,,"Boys Love, Erotica, Love Polygon"
2326,Ouchou Haru no Yoi no Romance,7.41,1004.0,,"Boys Love, Erotica, Historical"
2335,Abiru Junjou,7.17,6008.0,,"Boys Love, Erotica"
2346,Map of Tokyo Savage dj - Full Max,,207.0,,"Boys Love, Erotica"
2348,Kare wo Dakishimeru Houkago,6.56,524.0,,"Boys Love, Erotica"
2360,Risky Crime,7.07,2043.0,,"Boys Love, Erotica, Vampire"
2361,3 Pieces,6.29,760.0,,"Boys Love, Erotica"
2379,Touch Blue,6.9,1428.0,,"Boys Love, Erotica"
2397,Crystal Harem,7.19,1010.0,,"Boys Love, Erotica"
2398,Defense Line Again,,80.0,,"Boys Love, Erotica"
2401,Hisho no Territory,6.66,520.0,,"Boys Love, Comedy, Romance, Erotica"
2405,Kiss Upon the Hair Whorl,6.1,424.0,,"Boys Love, Drama, Erotica"
2407,Yojouhan Sweet Home,6.81,750.0,,"Boys Love, Comedy, Erotica, Historical"
2409,Tsumetai Otoko,6.73,648.0,,"Boys Love, Erotica"
2423,"Hinyari Rouka, Mangekyou",6.9,2263.0,,"Boys Love, Erotica, School"
2427,Aquadom,6.27,587.0,Shoujo,"Action, Adventure, Boys Love, Fantasy, Sci-Fi, Mecha"
2432,Last Target,6.47,663.0,,Boys Love
2444,Punch Drunk Babies,6.79,886.0,,"Boys Love, Drama, Sports, Erotica, Combat Sports"
2445,Tsuki no Hikari mo Todokudarou,6.58,428.0,,"Boys Love, Erotica"
2446,Wild Fish,6.9,1216.0,,"Boys Love, Comedy, Fantasy, Erotica"
2456,Koisuru Piano,7.24,1390.0,Shoujo,"Drama, Romance"
2462,Whiz Kid,,195.0,,"Boys Love, Drama, Sci-Fi"
2463,Asayake no Diamond Life,6.67,998.0,,"Boys Love, Erotica, School"
2476,Kyouken Breeder,6.76,947.0,,"Boys Love, Drama, Erotica"
2481,Every Day Every Night,6.5,433.0,,"Boys Love, Romance, School"
2486,Private,,195.0,,"Boys Love, Erotica"
2487,Shiawase no Housoku,6.65,400.0,,Boys Love
2490,35 do no Renai Netsu,6.55,1371.0,,"Boys Love, Romance, Erotica"
2508,Junai Virus,6.47,312.0,,"Boys Love, Erotica"
2510,Momoiro Sausage,,187.0,,"Boys Love, Erotica"
2513,Tonari no Shibafu,6.34,422.0,,"Boys Love, Comedy, Erotica"
2516,Blurry Moon,6.44,722.0,,"Boys Love, Erotica"
2525,Shitsuren Mania,7.35,751.0,,"Boys Love, Erotica"
2537,Natural Prince,7.04,1921.0,Shoujo,Romance
2541,Family Border,6.74,1167.0,,Boys Love
2543,Kyouten Yuuhouki,6.31,337.0,Shoujo,"Boys Love, Fantasy, Supernatural"
2555,Wagamama Romeo,6.81,920.0,,"Boys Love, Erotica"
2556,Cowa!,6.86,3673.0,Shounen,"Comedy, Horror, Supernatural, Vampire"
2559,Tales of Eternia,7.16,820.0,Shounen,"Action, Adventure, Fantasy"
2560,Dream Kiss,6.94,3117.0,Shoujo,"Comedy, Drama, Romance, Music, Reverse Harem, Showbiz"
2577,"Aru Hi, Knight ni Atta nara",6.5,707.0,Shoujo,"Adventure, Drama, Romance"
2579,Mou Hitori no Marionette,6.99,701.0,Shoujo,"Drama, Romance"
2580,Chocolate Christmas,6.51,1016.0,Shoujo,"Comedy, Romance, Slice of Life"
2581,Maria,6.77,982.0,Shoujo,"Drama, Romance, School"
2582,Wind Up! Tina,,226.0,,Fantasy
2584,Mamacolle,7.22,2999.0,Shoujo,"Comedy, Romance"
2585,Eiken,6.09,3256.0,,"Comedy, Ecchi, Harem, School"
2599,Koi Tomo,6.86,1509.0,,"Boys Love, Erotica"
2652,How About a Boyfriend?,7.51,4459.0,,"Boys Love, Erotica, School"
2666,Love Life which Begins from Cafe,6.93,826.0,,"Boys Love, Erotica"
2670,Scramble Angel Egg,6.54,342.0,,"Boys Love, Comedy, Erotica"
2672,I'll Be Your Slave,6.27,832.0,,"Boys Love, Comedy, Erotica"
2679,Koi no Tsumeato,7.2,801.0,,"Boys Love, Drama, Mystery, Erotica"
2686,Ai Ore! Love Me!,7.32,9726.0,Shoujo,"Comedy, Drama, Crossdressing, School"
2688,Karappo na Bokutachi,,156.0,,"Boys Love, Erotica"
2689,Temptation,6.69,320.0,,"Boys Love, Fantasy, Erotica, Historical"
2694,Blue Drop: Tenshi no Bokura,6.22,2714.0,Seinen,"Drama, Girls Love, Supernatural, Erotica"
2714,Honoo no Mirage,6.87,584.0,Josei,"Boys Love, Mystery, Supernatural, Historical"
2723,Sareki Oukoku,6.81,1686.0,Shoujo,"Adventure, Drama, Fantasy"
2742,Love Making,6.47,554.0,,"Boys Love, Erotica"
2763,Koi ga Bokura wo Yurusu Hani,7.28,1008.0,,"Boys Love, Comedy, Drama, Erotica"
2774,Koisuru Ikimono,,207.0,,"Boys Love, Romance, Erotica"
2785,Prisoner,6.12,567.0,,"Boys Love, Erotica"
2786,Kawaii Hito.: Pure,6.76,982.0,,"Boys Love, Erotica"
2790,Revenge,6.85,877.0,,"Boys Love, Erotica"
2794,Shiro Neko,6.92,1171.0,,"Boys Love, Erotica"
2800,Summertime Memory,7.1,963.0,,"Boys Love, Comedy, Drama, Romance, Erotica"
2804,"Sore wa Isshun no Hikari, dewa Naku",6.99,1672.0,,"Boys Love, Drama, Romance, Erotica"
2807,Wild Fangs,7.41,2743.0,,"Adventure, Boys Love, Fantasy, Erotica"
2813,Kare to Kare,5.83,317.0,,"Boys Love, Erotica"
2817,Tsukigasa,6.71,839.0,,"Boys Love, Erotica, Historical, Samurai"
2827,Akai Hana,6.57,2544.0,,"Boys Love, Drama, Supernatural, Erotica, Historical, Vampire"
2841,Koyubi wa Amaku Sasayaku,6.85,687.0,,Boys Love
2870,Tsunoru Omoi ni Shirohata wo.,6.13,322.0,,"Boys Love, Erotica"
2887,Necratoholic,7.09,4045.0,,"Boys Love, Comedy, Supernatural, Erotica, Vampire"
2902,The Alternative Cure Magical Girl Behoimi-chan,,262.0,,"Comedy, Gag Humor, Mahou Shoujo"
2906,W-Juliet II,7.8,2862.0,Shoujo,"Adventure, Comedy, Romance, Crossdressing"
2916,Soryanaize Darling,7.42,8927.0,Josei,"Comedy, Drama, Romance, Supernatural"
2939,Atelier Marie and Elie: Zarlburg Alchemist,6.94,475.0,,"Comedy, Fantasy, School"
2973,Youth Gone Wild,7.61,2971.0,,Romance
2986,Death is a Kiss,6.17,649.0,Shoujo,"Horror, Supernatural, Vampire"
2989,Virgin Lesson,6.39,899.0,Shoujo,Romance
2994,Brothers,6.38,1045.0,Shounen,
2996,Missing Piece,6.58,619.0,Shoujo,
3020,Ai no Tame ni,7.35,4610.0,Shoujo,Romance
3024,Maya no Souretsu,6.55,2660.0,Shoujo,"Drama, Girls Love, Mystery"
3035,Kaede Typhoon,6.27,1493.0,Shoujo,"Action, Comedy, Romance, Martial Arts"
3041,Yu-Gi-Oh! GX,7.1,9719.0,Shounen,"Adventure, Comedy, Fantasy, School, Strategy Game"
3050,Bow Wow Wata,,195.0,,"Comedy, Pets"
3061,Free Soul,7.04,3258.0,Josei,"Drama, Girls Love, Slice of Life, Erotica"
3068,Hataraki Man,7.08,2039.0,Seinen,"Drama, Slice of Life, Adult Cast, Workplace"
3078,Heaven's Prison,6.47,622.0,Seinen,"Action, Fantasy, Horror, Sci-Fi"
3079,Rubbers 7,6.94,429.0,Seinen,"Comedy, Drama, Romance, Sports"
3088,Nyanderful,5.22,291.0,Seinen,"Comedy, Fantasy, Horror, Supernatural, Mythology"
3096,Spas-Pa,6.95,1833.0,,"Action, Comedy, Romance, Supernatural, Ecchi, School"
3115,Shikeishuu 042,7.55,2123.0,Seinen,"Drama, Slice of Life"
3116,Black Bird,7.57,51558.0,Shoujo,"Action, Award Winning, Drama, Romance, Supernatural"
3117,Inukami!,7.23,3228.0,Shounen,"Action, Comedy, Romance, Supernatural, Ecchi"
3130,The Ring 3: Rasen,6.43,948.0,,"Drama, Horror, Supernatural, Psychological"
3131,The Ring 0: Birthday,6.69,862.0,,"Drama, Horror, Supernatural, Psychological"
3134,Because He Is My Dear Sweetheart,5.74,777.0,,"Boys Love, Drama, Erotica"
3141,Tears of a Lamb,7.44,1899.0,Shoujo,"Comedy, Drama, Romance"
3143,Dorothea,7.06,1205.0,Shounen,"Action, Drama, Fantasy, Historical"
3153,Q.E.D.: Shoumei Shuuryou,7.8,4954.0,Shounen,"Award Winning, Mystery"
3163,King of Cards,6.72,430.0,Shoujo,"Action, Fantasy"
3166,Ai no Shintairiku,6.43,2298.0,Shoujo,"Comedy, Romance, School"
3170,Jinbee,6.48,1764.0,Seinen,"Comedy, Drama, Romance"
3177,Koisuru Idenshi,,96.0,,"Boys Love, Erotica"
3178,Imitation Lover,,136.0,,"Boys Love, Erotica"
3181,Bikou Root,6.98,1127.0,,"Romance, School"
3206,Koori-hime Kitan,6.57,3351.0,Shounen,"Comedy, Drama, Mystery, Supernatural, Historical"
3207,Sanzensekai no Karasu wo Koroshi,5.84,717.0,,"Boys Love, Drama, Supernatural, Erotica, Historical, Vampire"
3209,"Zenbu, Kimi no Mono.",7.11,4927.0,Shoujo,Romance
3214,Samurai Harem: Asu no Yoichi,7.12,16582.0,Shounen,"Action, Comedy, Romance, Ecchi, Harem, Martial Arts, Samurai, School"
3219,Koibana: Kono Yuuwaku niwa Katenai! Best 6,6.84,3984.0,Shoujo,"Romance, School"
3220,Ultimate Venus,7.39,6483.0,Shoujo,"Drama, Romance"
3227,11th Cat,6.17,1190.0,Shoujo,"Comedy, Fantasy, Romance"
3249,Fish in the Trap,5.54,525.0,,"Boys Love, Erotica"
3254,Birdy The Mighty,7.38,3987.0,Seinen,"Action, Comedy, Sci-Fi"
3269,"Hey, Class President!",7.83,6952.0,,"Boys Love, Comedy, Drama, Erotica, School"
3270,Cicatrice of the Sirius,6.48,971.0,Shounen,"Action, Drama, Sci-Fi, Mecha"
3281,Barefoot Gen,8.33,13619.0,Shounen,"Drama, Historical"
3291,Hanaotoko,7.38,2602.0,Seinen,"Comedy, Drama, Slice of Life"
3303,Stray Dog,7.19,3764.0,Shounen,Adventure
3311,Nude,6.33,787.0,Shoujo,"Drama, Romance"
3321,Kabu no Isaki,7.44,5408.0,Seinen,"Adventure, Sci-Fi, Slice of Life, Iyashikei"
3328,Imperfect Hero,6.77,701.0,,"Comedy, Parody"
3332,Kamisama Onegai,6.25,732.0,Josei,"Drama, Girls Love, Romance, Ecchi"
3335,Jade of Bango,6.89,1044.0,Shounen,"Adventure, Fantasy, Supernatural"
3336,Matsuri Special,7.27,3684.0,Shounen,"Comedy, Romance, Sports, Combat Sports, School"
3339,Tenkyuugi,6.03,341.0,Shounen,Supernatural
3344,Renai Junky,6.59,1368.0,Shoujo,"Action, School"
3346,Not/Love dj - Dog Days,6.99,513.0,,"Boys Love, Erotica"
3348,Yunatama,6.59,1451.0,,"Boys Love, Erotica"
3351,Yamato no Hane,,272.0,Seinen,Sports
3352,Honey Bunny!,6.79,918.0,Shoujo,"Comedy, Romance, Sci-Fi"
3359,Bad Teacher's Equation,7.64,1875.0,,"Boys Love, Comedy, Romance"
3365,Body yori Soul?,6.2,1584.0,,"Boys Love, Erotica"
3367,Ahiru no Sora,7.57,10380.0,Shounen,"Sports, School, Team Sports"
3383,Love SOS,7.06,2392.0,Shoujo,"Action, Drama, Romance, School"
3386,Sexy Guardian,6.71,2260.0,Shoujo,"Drama, Romance, School"
3388,Kiss & Never Cry,7.38,3602.0,Josei,"Romance, Sports"
3395,Dominion,6.78,2973.0,Shounen,"Action, Comedy, Sci-Fi, Detective, Mecha"
3399,Potemayo,7.19,792.0,Seinen,"Comedy, Romance, Supernatural, School"
3403,Rosario+Vampire: Season II,8.11,70675.0,Shounen,"Action, Comedy, Fantasy, Romance, Supernatural, Ecchi, Harem, School, Vampire"
3413,Jouou,6.69,607.0,Seinen,"Action, Romance, Slice of Life, Ecchi"
3420,Sense & Sexuality,6.97,951.0,,"Boys Love, Erotica"
3421,Pink Sniper,6.98,1013.0,,Hentai
3438,Psyren,7.93,98985.0,Shounen,"Action, Adventure, Romance, Sci-Fi, Supernatural, High Stakes Game, Psychological, Strategy Game, Super Power"
3440,Princess of Darkness,,205.0,,"Fantasy, Supernatural, Hentai, Mythology"
3446,Unofficial Hatsune Miku Mix,7.21,10040.0,,Comedy
3450,Bondage Fairies,6.48,1110.0,,"Fantasy, Girls Love, Erotica, Hentai, Psychological"
3466,Charm Angel,7.05,565.0,Shoujo,"Comedy, Drama, Fantasy"
3467,Kamisama wa Do-Binbou,6.38,571.0,,"Comedy, Romance, Supernatural, Ecchi"
3470,Smile!,6.75,295.0,,"Boys Love, Erotica"
3474,Kirarin☆Revolution,7.09,3065.0,Shoujo,"Award Winning, Comedy, Romance, Music, Showbiz"
3485,Dear,7.65,4314.0,Shounen,"Comedy, Fantasy, Romance"
3489,Infinite Ryvius,6.41,522.0,,"Adventure, Drama, Romance, Sci-Fi, Mecha, Psychological"
3496,Nephilim,6.9,1337.0,,"Romance, Supernatural, Magical Sex Shift"
3508,Hanna of the Z,,272.0,Seinen,"Comedy, Supernatural, Ecchi"
3514,Do Whatever You Want,6.76,401.0,Shoujo,"Drama, Romance"
3520,Totally Captivated,8.17,19257.0,,"Action, Boys Love, Comedy, Drama, Erotica"
3526,Fate/Kaleid Liner Prisma Illya,7.05,11509.0,,"Action, Comedy, Fantasy, Mahou Shoujo"
3529,Honey Hunt,7.17,7105.0,Shoujo,"Drama, Romance, Love Polygon, Showbiz"
3536,Heat: Ring of Destiny,,242.0,,"Drama, Hentai, Harem"
3538,Red Angel,6.65,490.0,,"Fantasy, Supernatural, Vampire"
3543,Wild Butterfly,6.5,389.0,,"Boys Love, Historical, Mythology, Vampire"
3576,Tobaku Haouden Zero,7.86,7421.0,Shounen,"Drama, Mystery, Suspense, High Stakes Game, Strategy Game"
3578,"Under Execution, Under Jailbreak",7.38,12816.0,Seinen,"Horror, Supernatural, Suspense, Psychological"
3586,River's Edge,7.32,7724.0,Josei,"Drama, Slice of Life, School"
3591,Water.,6.39,2180.0,,"Drama, Girls Love, Slice of Life"
3595,Ringo Nikki,7.19,2102.0,Shoujo,Romance
3602,Indian Summer,6.73,1104.0,,"Comedy, Romance, Sci-Fi, Ecchi"
3603,Katakoi no Tsuki,7.21,3392.0,Shoujo,Romance
3608,Hotman,7.54,2650.0,Seinen,"Drama, Slice of Life, Childcare"
3615,The Thing about Bees,6.41,1940.0,Seinen,Fantasy
3621,Snow in the Dark,6.87,2465.0,Shounen,"Action, Fantasy, Horror, Mystery, Romance"
3630,Carat!,6.75,1892.0,Shoujo,"Comedy, Fantasy, Crossdressing, School"
3653,7 Jikan-me Rhapsody,7.35,7264.0,Shoujo,"Comedy, Romance, School"
3656,A Talking Timetable,6.98,821.0,Shoujo,
3664,Shin☆Daa! Daa! Daa!,7.33,2183.0,Shoujo,"Comedy, Sci-Fi"
3671,Bikini!,6.54,517.0,Shoujo,"Comedy, School"
3672,Fushigi Tsuuhan Kerorindou,,122.0,Shoujo,"Comedy, Romance"
3673,Panic x Panic,6.82,643.0,Shoujo,"Comedy, Romance, Supernatural, Mahou Shoujo, Mythology"
3678,Terepari Kiss,,385.0,Shoujo,"Comedy, Romance, School"
3688,Idol de Ikou!!,,46.0,Shoujo,"Comedy, School"
3693,Saratte Watashi no Knight,6.58,400.0,Shoujo,"Adventure, Drama, Romance, Historical"
3695,Seikimatsu★Darling,,462.0,Shoujo,"Boys Love, Comedy, Romance"
3696,Yoru no Kakaku - Night Exile,7.09,798.0,,"Drama, Fantasy, Horror, Supernatural, Historical"
3701,Hana's holiday,6.79,573.0,,Hentai
3711,Ballad of a Shinigami,7.61,1593.0,,"Drama, Supernatural"
3712,Di[e]ce,7.27,5733.0,Josei,"Action, Drama, Fantasy, Mystery, Supernatural, High Stakes Game, School, Strategy Game"
3716,El Cazador,6.28,1437.0,Seinen,"Action, Drama, Mystery"
3718,Future-Retro Hero Story,,388.0,,"Adventure, Comedy, Space"
3740,Yami to Boushi to Hon no Tabibito: Romance,6.33,648.0,,"Action, Fantasy, Girls Love, Romance, Ecchi"
3742,Refrection,,146.0,,"Hentai, School"
3754,Ore wa Otoko da! Kunio-kun,,120.0,Kids,"Action, Award Winning, Comedy"
3759,HWA,6.95,1004.0,Shoujo,"Boys Love, Drama, Romance"
3780,Forget Me Not,6.32,8269.0,Seinen,"Mystery, Slice of Life"
3782,Kimi no Tonari de Nemuritai,6.55,551.0,Shoujo,Romance
3785,The Key to the Kingdom,,309.0,Shoujo,"Action, Adventure, Fantasy"
3787,Tenshi Shukushi,,164.0,Shoujo,"Drama, Psychological"
3799,BLT Burning Love Twin,6.85,1581.0,,"Boys Love, Comedy, Erotica"
3809,Nanako-san-teki na Nichijou,6.27,1560.0,,"Comedy, Ecchi"
3810,SKY,,68.0,,Hentai
3828,Shokunyuu,,242.0,,"Drama, Hentai, Psychological"
3830,Mi-da-ra,6.44,482.0,,"Adventure, Fantasy, Supernatural, Hentai, Mythology, Parody"
3836,Blind Date,6.51,420.0,Shoujo,Romance
3846,No Title,6.9,1021.0,Shoujo,"Comedy, Romance"
3858,Share,6.3,685.0,,"Boys Love, Erotica"
3868,Shigurui,8.05,33104.0,Seinen,"Action, Drama, Gore, Historical, Martial Arts, Samurai"
3873,Orochi,7.04,6507.0,Shounen,Horror
3893,Seifuku Zukan,6.91,1062.0,Shoujo,"Boys Love, Drama, School"
3903,The Man Who Doesn't Take Off His Clothes,7.1,426.0,,"Boys Love, Drama, Romance, Erotica"
3904,Wild Cats,7.08,1184.0,Shoujo,"Comedy, Romance"
3937,Sister & Brother,6.5,1118.0,,"Drama, Romance, Hentai, School"
3941,Tomoyo After ~Dear Shining Memories~,7.94,8463.0,,"Drama, Romance"
3945,Sweet Caramel,,284.0,Shoujo,"Drama, Romance"
3951,Chekera!,6.22,1221.0,Shoujo,Romance
3953,Anata ja Nai to,6.31,1167.0,Josei,"Comedy, Romance"
3958,Pretty in Blue,6.5,540.0,Josei,
3964,The Drops of God,7.55,12559.0,Seinen,"Drama, Gourmet, Mystery"
3965,Area 88,7.45,1735.0,,"Award Winning, Military"
3968,Kirai,7.2,1475.0,Shoujo,"Drama, Romance"
3971,H2O: Footprints in the Sand,7.0,1293.0,Seinen,"Drama, Fantasy, Romance, School"
3974,Soukoku no Garou - Hokuto no Ken Rei Gaiden,7.11,1828.0,Seinen,"Action, Martial Arts"
3980,Dolls,7.45,1917.0,Shoujo,"Drama, Horror, Psychological"
3983,Doing Time,6.84,1160.0,,"Slice of Life, Memoir"
3984,Oppai Mamire,,282.0,,Hentai
3986,Deadman Wonderland,7.91,211427.0,Shounen,"Action, Sci-Fi, Supernatural, Suspense, Gore, High Stakes Game, Survival"
4002,Chizumi & Fujiomi - Waiting for Spring,7.05,651.0,Shoujo,Romance
4003,Mamonogatari,6.59,377.0,,"Horror, Supernatural"
4006,A Tale of an Unknown Country,6.99,574.0,Shoujo,"Fantasy, Romance"
4009,Amakusa 1637,7.06,1532.0,Shoujo,"Drama, Fantasy, Crossdressing, Historical, Time Travel"
4020,Kano Hito ya Tsuki,,159.0,Shoujo,"Romance, Slice of Life"
4026,Sonoki ni Sasenaide dj - Oscillogram,,195.0,,"Boys Love, Erotica"
4027,Milky Way,,228.0,Shoujo,"Romance, Sci-Fi"
4028,Tsuki to Mizuumi,7.39,1038.0,Shoujo,Romance
4030,Castle of Dreams: Stories from the Kare Kano Creator,6.87,733.0,Shoujo,"Drama, Fantasy, Romance"
4031,Shanaou Yoshitsune,7.87,1780.0,Shounen,"Award Winning, Historical"
4034,Tetsuwan Girl,7.43,4733.0,Seinen,"Drama, Slice of Life, Sports, Historical"
4038,Switch,6.8,1498.0,Shoujo,"Romance, School"
4053,Youhei Pierre,6.59,1584.0,Seinen,"Action, Fantasy, Romance"
4060,Andalusia no Koibito,6.28,745.0,Josei,"Comedy, Romance"
4062,Chiko's Wish,6.98,619.0,Shoujo,"Comedy, Drama, Fantasy"
4064,Dengeki Love Machine,6.94,1094.0,Shoujo,"Comedy, Romance"
4067,Sailor Fuku ni Onegai!,7.69,4135.0,Shoujo,"Comedy, Fantasy, Romance, Supernatural"
4070,Sister Red,6.46,355.0,,"Horror, Mystery, Supernatural"
4076,Beauty!!,7.03,4369.0,Shoujo,Romance
4082,Hanami: International Love Story,,193.0,,"Comedy, Romance, School"
4097,Aspirin,6.74,389.0,,"Adventure, Comedy, Fantasy, Mythology, Parody"
4098,Trouble Chocolate: The Comic,,115.0,,"Comedy, Sci-Fi"
4118,Hagane,6.55,595.0,Seinen,"Action, Drama, Supernatural, Ecchi"
4123,Hatsukare,7.2,1672.0,Shoujo,"Drama, Romance"
4129,Koihime Soushi,6.25,813.0,Shounen,"Romance, Historical"
4143,Pokémon Ranger: the Comic,6.4,1377.0,Shounen,"Action, Adventure, Fantasy"
4144,Tokyo☆Erogance,6.27,288.0,Shoujo,Romance
4149,Mamoru the Shadow Protector,6.95,964.0,Seinen,"Action, Comedy, Romance, School"
4161,Yui Kanonsho: Lost Memories,,380.0,Shoujo,"Drama, Fantasy, Horror, Supernatural, Vampire"
4167,Mad★Bull 34,7.05,1669.0,Seinen,"Action, Detective"
4171,The Girl Who Runs Through Time,7.07,3442.0,Seinen,"Fantasy, Romance, Sci-Fi, Slice of Life, School, Time Travel"
4186,Turn A Gundam,7.03,654.0,,"Action, Sci-Fi, Mecha"
4194,Kimi no Kiss de Furete.,,185.0,Shoujo,"Romance, School"
4195,Secret Kiss,7.11,5123.0,Shoujo,"Drama, Romance, School"
4213,Operation Liberate Men,7.15,897.0,Shoujo,"Adventure, Drama, Fantasy, Crossdressing"
4218,Megami Ibunroku: Persona,7.41,4928.0,Shounen,"Action, Horror, Supernatural"
4219,Private Actress,7.62,1546.0,Josei,"Drama, Romance"
4229,Tsugihagi Hyoryu Sakka,,274.0,Shounen,"Action, Adventure, Comedy"
4240,Kaasan wa Natural♥Taste,6.67,515.0,Josei,"Slice of Life, Hentai, Historical"
4242,Tales of Innocence,6.9,1393.0,Shounen,"Adventure, Fantasy"
4243,Pride,,447.0,Josei,"Award Winning, Drama, Romance"
4245,Sweet☆Mission,,98.0,Shoujo,Romance
4250,Four-Eyed Prince,7.32,2043.0,Shoujo,"Comedy, Romance, School"
4256,Hanada,7.15,2378.0,Shoujo,"Comedy, Romance, School"
